name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
"Stachelbeere, roh",,,0.8,7.1,0.2,39,0,0,0.1,,,7.1,0.0,3,0,,,0.02,0.02,0.28,0.19,0.02,,16,0,40.3,0,0.61,,,15,200,29,,0.2,2,0.6,30,1.3,1,,
"Stangensellerie, gedämpft (ohne Zugabe von Salz)",,,0.6,2.4,0.2,19,0,0,0,,,1.3,0.2,2.2,0,,,0.02,0.07,0.47,0.24,0.06,,36.3,0,7.8,0,0.14,,,11,350,46,,0.1,71,0.1,24,0,1,,
"Stangensellerie, roh",,,0.6,2.4,0.2,18,0,0,0,,,1.3,0.2,2.2,0,,,0.03,0.08,0.55,0.27,0.06,,56.8,0,9.8,0,0.13,,,11,390,46,,0.1,79,0.1,24,Sp.,1,,
"Steinpilz, gedünstet (ohne Zugabe von Fett und Salz)",,,6.1,0.6,0.5,46,0.1,0,0.2,,,0.1,0.0,7.3,0,,,0.3,1.03,14.28,2.7,0.03,,18.3,0,1.7,3.8,0.19,,,12,320,5,,1.6,6.4,1,98,k.A.,4.2,,
"Steinpilz, roh",,,5.4,0.5,0.4,39,0.1,0,0.2,,,0.1,0.0,6,0,,,0.32,1.02,14.64,2.7,0.03,,25,0,1.9,3.1,0.16,,,12,340,4.2,,1.5,6,1,85,k.A.,3.6,,
St. Galler Bürli (halbweiss),,,9.1,44.6,1,231,0.1,0.1,0.5,,,0.3,2.1,3.5,0,,,0.15,0.07,0.78,0.37,0.18,,20.7,0,0,0,0.27,,,37,140,16,,1.2,840,1.7,130,2.7,1.2,,
St. Galler Schüblig,,,12.6,0.2,20.7,237,7.6,9.8,2.2,,,0.2,2.1,0,42,,,0.09,0.11,2.02,0.17,0.05,,1,1.19,52.2,0,0.32,,,8.4,76,4.9,,1.7,850,0.9,140,k.A.,0.4,,
St. Paulin,,,21.8,0,26.4,325,17.9,5.9,0.6,,,Sp.,1.6,0,90,,,0.02,0.17,0.1,0.4,0.02,,52.5,0.46,Sp.,0.3,0.67,,,25,71,600,,2.7,640,0.1,400,k.A.,20,,
"Strudelteig, ungebacken",,,7.6,44.3,2.5,234,0.3,1.4,0.6,,,0.2,1.9,2,0,,,0.13,0.02,0.2,0.31,0.1,,10.2,0,0,0,0.81,,,22,110,9.5,,0.7,750,1,77,1.5,0.9,,
Surimi,,,8.3,11.8,4.9,125,0.5,2.4,1.4,,,2.1,1.6,0.3,11,,,0.02,0.02,0.22,0.07,0.03,,2,0.71,0,0.5,1.1,,,12,52,19,,0.2,630,0.4,44,9.2,10,,
"Süsskartoffel, gedämpft (ohne Zugabe von Salz)",,,1.6,17.1,0.1,81,0,0,0,,,4.2,0.1,3,0,,,0.07,0.06,0.51,0.69,0.18,,6.7,0,15.8,0,0.27,,,25,370,40,,0.3,51,0.5,51,k.A.,2.3,,
"Süsskartoffel, im Ofen gebacken (ohne Zubage von Fett und Salz)",,,1.9,21.1,0.1,100,0,0,0,,,5.2,0.2,3.7,0,,,0.08,0.07,0.64,0.89,0.23,,10.6,0,21,0,0.32,,,32,520,51,,0.4,68,0.7,64,k.A.,3,,
"Süsskartoffel, roh",,,1.6,17.1,0.1,81,0,0,0,,,4.2,0.1,3,0,,,0.08,0.06,0.56,0.8,0.21,,11,0,19.3,0,0.26,,,26,420,41,,0.3,55,0.6,52,k.A.,2.4,,
"Taboulé, zubereitet (mit Bulgur)",,,2.3,11.5,5.5,110,0.7,3.9,0.5,,,1.1,0.4,2.8,0,,,0.07,0.03,0.95,0.24,0.06,,21.6,0,9,0,1.8,,,22,150,19,,0.5,150,0.8,72,k.A.,1.9,,
"Taboulé, zubereitet (mit Couscous)",,,3.0,14.3,6.1,128,0.7,4.4,0.5,,,1.4,0.4,1.8,0,,,0.03,0.02,0.27,0.13,0.04,,18.1,0,10.2,0,1.89,,,16,130,19,,0.4,170,0.8,45,1.5,1.8,,
"Tartarsauce mit Rapsöl-Mayonnaise, hausgemacht",,,3.7,1.8,40.1,384,3.6,23.2,10.9,,,1.5,0.4,0.6,143,,,0.05,0.09,0.2,0.67,0.07,,27.4,0.4,9.3,0.8,11.58,,,6.8,120,25,,0.5,140,0.8,77,k.A.,12,,
Tarte au citron,,,6.3,31.1,11.8,257,6.1,3.1,1,,,18.5,0.1,0.6,117,,,0.06,0.11,0.15,0.61,0.06,,17.8,0.38,11.4,0.8,0.62,,,12,120,30,,0.6,52,0.8,90,k.A.,12,,
"Tee, ungezuckert",,,0.0,0,0,0,0,0,0,,,0,0.0,0,0,,,0,0,0.1,0,0,,5,0,0,0,0,,,1,19,0,,0,0,0,1,k.A.,1,,
"Teigwarenauflauf mit Schinken, zubereitet",,,10.2,14.4,6.9,163,3.5,1.9,0.6,,,1.4,1.2,1,78,,,0.11,0.15,1.15,0.52,0.09,,8.9,0.38,8.5,0.5,0.38,,,20,140,120,,1.2,480,0.6,180,k.A.,12,,
"Teigwaren, frisch, gefüllt mit Fleisch, gekocht (ohne Zugabe von Fett und Salz)",,,6.9,25.1,4.7,174,1.7,2,0.8,,,1,0.7,2.2,26,,,0.19,0.05,0.51,0.32,0.05,,13.6,0.57,0.5,0.4,0.28,,,18,95,29,,0.7,300,0.8,86,9,8,,
"Teigwaren, frisch, gefüllt mit Spinat und Ricotta, gekocht (ohne Zugabe von Fett und Salz)",,,7.5,24.5,4.9,177,1.7,1.7,0.8,,,0.8,0.5,2.3,37,,,0.05,0.07,0.25,0.36,0.06,,20.2,0.18,2.3,0.3,0.91,,,25,94,53,,0.9,190,0.9,96,k.A.,7.6,,
"Teigwaren, frisch, gefüllt mit Spinat und Ricotta, roh",,,8.7,30,5.7,212,2,1.9,1,,,1,1.1,2.7,43,,,0.07,0.11,0.32,0.47,0.07,,33.4,0.21,3.7,0.3,1.06,,,34,180,64,,1,440,1.3,120,k.A.,8.8,,
"Teigwaren mit Ei, gekocht im Salzwasser (unjodiert)",,,5.0,25,1.1,132,0.2,0.1,0.4,,,1.3,0.9,1.3,32,,,0.05,0.02,0.64,0.1,0.02,,5.8,0,0,0,0.04,,,13,49,8.3,,0.5,340,0.8,55,32,1.4,,
"Teigwaren mit Ei, trocken",,,13.3,69.9,2.8,365,0.5,0.4,1,,,3.7,0.0,3.4,86,,,0.17,0.07,1.9,0.3,0.06,,22,0,0,0,0.1,,,42,220,23,,1.3,17,3,150,86,3.3,,
"Teigwaren ohne Ei, gekocht im Salzwasser (unjodiert)",,,5.9,31.2,0.6,158,0.1,0,0.2,,,0.2,1.0,2.4,0,,,0.04,0.02,0.84,0.13,0.07,,10.1,0,0,0,0.15,,,22,56,9.8,,0.7,420,0.5,73,24,0.5,,
"Teigwaren ohne Ei, trocken",,,12.6,70.5,1.2,353,0.2,0.1,0.5,,,0.4,0.0,5.1,0,,,0.09,0.06,2,0.3,0.17,,31,0,0,0,0.31,,,56,200,22,,1.5,5,1.5,170,51,0.6,,
"Teigwaren ohne Ei, Vollkorn, gekocht im Salzwasser (unjodiert)",,,5.9,26.8,1.2,152,0.2,0.1,0.5,,,0.3,1.0,5.4,0,,,0.27,0.04,1.3,0.34,0.08,,13,0,0,0,0.09,,,48,110,15,,1.4,420,1.4,160,k.A.,1.1,,
"Teigwaren ohne Ei, Vollkorn, trocken",,,12.6,60.6,2.5,338,0.4,0.3,1.1,,,0.7,0.0,11.5,0,,,0.67,0.11,3.1,0.8,0.2,,40,0,0,0,0.2,,,120,390,34,,3,5,3.9,370,k.A.,1.9,,
Teigwarensalat mit französischer Sauce,,,5.6,12.6,5.6,126,0.7,2.6,1.8,,,1,0.8,1.3,40,,,0.11,0.06,1.03,0.35,0.09,,17.1,0.12,11.9,0.3,2.15,,,16,140,17,,0.6,300,0.5,84,k.A.,4.7,,
Teigwarensalat mit italienischer Sauce,,,5.5,12.6,6,130,0.9,4,0.6,,,1,0.7,1.3,38,,,0.1,0.06,1.02,0.35,0.1,,16.6,0.11,11.9,0.3,1.62,,,16,140,16,,0.6,280,0.5,82,12,3.7,,
"Teilentrahmte Milch, pasteurisiert",,,3.1,4.7,2.8,56,1.7,0.7,0.1,,,4.7,0.1,0,11,,,0.02,0.19,0.1,0.3,0.02,,5.1,0.27,0.6,0,0.07,,,10,160,120,,0.4,39,0,90,1.2,9.2,,
"Teilentrahmte Milch, UHT",,,3.3,4.6,2.8,57,1.7,0.7,0.1,,,4.6,0.1,0,11,,,0.02,0.19,0.12,0.37,0.03,,4.3,0.16,0.5,0.1,0.09,,,10,160,120,,0.4,38,0,94,1.2,10,,
"Tempeh, nature",,,17.6,7.9,4.7,157,0.6,1.1,2.8,,,0.2,0.1,6.2,0,,,0.03,0.18,1.46,0.57,0.09,,38.5,0.02,0.5,0.3,1.17,,,66,340,89,,1.5,28,1.8,220,2.7,0.7,,
Terrine de Campagne,,,13.6,0.9,26.5,298,9.7,12,3,,,0.7,2.2,0.1,119,,,0.25,0.75,4.13,1.41,0.2,,20.9,6.33,3.9,0,0.46,,,14,130,17,,2,870,4.2,110,k.A.,4.8,,
Tessinerbrot,,,10.3,57.1,5.2,323,0.7,1.3,2.9,,,0.6,1.7,2.9,0,,,0.16,0.07,0.58,0.37,0.14,,28.3,0.01,0,0,2.22,,,29,170,13,,1,670,1.3,110,3.3,1.1,,
Tête de Moine,,,24.2,0,35.5,417,21.3,8.3,1.6,,,0,2.3,0,107,,,0.01,0.27,0.08,0.32,0.27,,24,1.6,Sp.,0.7,0.59,,,27,84,700,,3.9,930,0.1,510,k.A.,28,,
"Thon im Öl, abgetropft",,,27.3,0.9,9.6,199,1.4,3.8,3.9,,,0,0.8,0,41,,,0.03,0.04,13.25,0.16,0.39,,7.5,2.75,0,0.8,4.7,,,34,280,6.5,,0.5,320,0.6,190,51,13,,
"Thon im Wasser, abgetropft",,,24.9,0,1,109,0.3,0.2,0.4,,,0,0.7,0,47,,,Sp.,0.11,10.3,0.19,0.31,,3,3.4,Sp.,1.1,0.6,,,27,230,10,,0.9,290,1.5,170,69,12,,
Thonsalat an Essig-Öl-Sauce (aus Thon im Wasser),,,8.8,6.8,4.8,108,0.7,3.1,0.6,,,3.1,0.7,1.1,14,,,0.02,0.06,3.68,0.23,0.14,,16.1,1.03,4.1,0.3,1.48,,,18,180,8.4,,0.5,290,0.8,81,k.A.,4.1,,
"Thunfisch, roh",,,25.8,Sp.,1.3,114,0.2,0.2,0.2,,,0,0.2,0,37,,,0.06,0.04,15.05,0.12,0.84,,15.3,2.57,0.2,3,0.32,,,36,380,3.3,,0.4,65,0.8,240,130,13,,
"Thymian, roh",,,1.5,7.3,1.2,52,0.6,0.1,0.3,,,7.2,0.0,3,0,,,0.08,0.07,0.8,0,0.15,,19.5,0,0,0,0.8,,,36,130,310,,1,9,20,32,k.A.,1,,
"Tilsiter, pasteurisiert, vollfett",,,24.1,0,28,351,16.8,6.6,1.3,,,0,1.4,0,84,,,0.05,0.27,0.21,0.41,0.06,,30,1.64,Sp.,0.5,0.76,,,29,60,840,,3.7,550,0.1,510,k.A.,7.3,,
"Tilsiter, Rohmilch, vollfett",,,25.6,0,30.2,376,18.1,7.1,1.4,,,0,1.7,0,91,,,0.05,0.38,0.23,0.44,0.06,,33,1.33,Sp.,0.6,0.84,,,24,98,900,,4.2,690,0.3,540,k.A.,7.9,,
Tiramisu,,,4.3,30.4,9.8,240,6.4,2.4,0.4,,,19.5,0.2,1.2,45,,,0.02,0.1,0.24,0.7,0.32,,5.5,0.08,0.5,0.3,0.86,,,18,230,94,,0.5,77,0.7,110,k.A.,8.1,,
Tirolercake,,,8.9,40.1,34.6,514,13.7,15.4,2.6,,,26.7,0.1,3.3,123,,,0.15,0.09,0.4,0.82,0.15,,25.1,0.29,0.4,0.9,3.85,,,54,310,54,,1.3,57,2.1,150,6.6,11,,
"Toastbrot,dunkel oder Mehrkorn",,,9.1,45.6,4.7,272,0.5,1.9,2,,,4,1.3,5.2,0,,,0.19,0.1,0.72,0.49,0.23,,26.5,0,0,0,1.43,,,59,200,17,,1.7,500,2.4,180,3.7,1.4,,
Toastbrot mit Butter,,,8.9,45.7,10.4,316,5.9,2.4,0.9,,,2.7,1.4,2.2,38,,,0.11,0.12,0.48,0.36,0.06,,22,0.1,0.2,0.2,0.54,,,14,180,46,,0.6,540,0.5,88,2.6,5.1,,
Toastbrot mit Pflanzenölen,,,8.7,49.2,3.3,267,0.3,1.6,1.1,,,4.4,1.3,2.9,0,,,0.16,0.06,0.62,0.38,0.16,,25,0,0,0,0.85,,,30,140,13,,1,520,1.4,110,2.8,0.9,,
"Toastbrot, Vollkorn",,,9.3,43.7,4.9,271,0.5,1.9,2.3,,,4.2,1.3,7.4,0,,,0.25,0.14,0.63,0.65,0.29,,31.6,0,0,0,1.59,,,87,270,21,,2.3,510,3.4,240,3.3,1.8,,
"Tofu, fest, nature (Durchschnitt)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0,,,0.06,0.03,0.28,0.11,0.04,,25.1,0,0.5,0,0.55,,,100,150,120,,1.3,35,2,200,1.5,6,,
"Tofu, fest, nature (Durchschnitt), gebraten (ohne Zugabe von Fett und Salz)",,,18.0,3.6,8.9,168,1.4,2,5.1,,,0.7,0.1,0.6,0,,,0.05,0.03,0.29,0.11,0.04,,23.8,0,0.5,0,0.59,,,110,150,140,,1.6,37,2.4,210,1.9,7.6,,
"Tofu, fest, nature (hergestellt mit Calciumsalz)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.0,0.5,0,,,0.06,0.03,0.28,0.11,0.04,,25.1,0,0.5,0,0.55,,,49,170,220,,1.2,2,2,180,2.2,6,,
"Tofu, fest, nature (hergestellt mit Nigari)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0,,,0.03,0.01,0.28,0.07,0.05,,25.1,0,0.5,0,0.55,,,130,140,72,,1.4,51,2,210,1.2,6,,
"Tofu, geräuchert (Durchschnitt)",,,16.4,2.9,9.5,164,1.5,2,5.6,,,0.9,1.0,0.5,0,,,0.08,0.05,0.41,0.14,0.05,,16.4,0.02,0.5,0.3,0.66,,,110,190,130,,1.5,390,2.3,230,1.4,k.A.,,
"Tofu, geräuchert (Durchschnitt), gebraten (ohne Zugabe von Fett und Salz)",,,17.5,3.2,8.8,163,1.4,1.8,5.2,,,0.9,0.9,0.6,0,,,0.06,0.05,0.37,0.13,0.03,,13.9,0.02,0.5,0.2,0.62,,,100,170,140,,1.6,370,2.5,220,1.5,k.A.,,
"Tofu, geräuchert (hergestellt mit Calciumsalz)",,,16.4,2.9,9.5,164,1.5,2,5.6,,,0.9,1.4,0.5,0,,,0.08,0.05,0.41,0.14,0.05,,16.4,0.02,0.5,0.3,0.66,,,65,210,230,,1.6,550,2.5,230,2.2,k.A.,,
"Tofu, geräuchert (hergestellt mit Nigari)",,,16.4,2.9,9.5,164,1.5,2,5.6,,,0.9,0.7,0.5,0,,,0.08,0.05,0.41,0.14,0.05,,16.4,0.02,0.5,0.3,0.66,,,130,170,66,,1.4,280,2.2,230,0.8,k.A.,,
"Tofu, seidig (weich), nature",,,5.0,1.5,2.9,53,0.5,0.7,1.6,,,1.1,0.0,0.6,0,,,0.08,0.02,0.4,0.17,0.04,,24.2,0,0.5,0,0.2,,,58,170,49,,0.6,17,1,98,1.1,0.7,,
"Tomate, gedünstet (ohne Zugabe von Fett und Salz)",,,1.1,4,0.3,26,0.1,0,0.1,,,3.9,0.0,1.5,0,,,0.05,0.02,0.68,0.06,0.1,,14.3,0,24.5,0,0.55,,,9,250,11,,0.1,2.7,0.2,27,0.1,0.7,,
"Tomate, geschält (Konserve)",,,1.1,3.8,0.1,22,0,0,0,,,3.8,0.0,0.8,0,,,0.13,0.04,1,0.11,0.12,,11,0,11,0,1.33,,,10,210,11,,0.1,5,0.6,17,Sp.,3,,
"Tomate, getrocknet",,,14.1,43.5,3,282,0.4,0.5,1.1,,,37.6,5.3,12.3,0,,,0.2,0.49,9.05,1.21,0.33,,68,0,39.2,0,0.01,,,190,3430,110,,2,2120,9.1,360,5.5,k.A.,,
"Tomate, getrocknet, in Öl eingelegt, abgetropft",,,4.3,13.4,11.7,187,1.3,5.9,3.5,,,6.5,2.6,5.6,0,,,0.19,0.38,3.63,0.48,0.32,,23,0,11.5,0,4.86,,,81,1570,47,,0.8,1020,2.7,140,k.A.,k.A.,,
"Tomatenkuchen, gebacken (mit Blätterteig)",,,3.9,11,12.2,171,6.8,3,0.8,,,2.8,0.4,1.1,70,,,0.06,0.08,0.4,0.34,0.08,,13.2,0.18,11.1,0.5,0.68,,,12,200,36,,0.4,160,0.6,68,k.A.,6.6,,
"Tomatenkuchen, gebacken (mit Kuchenteig)",,,4.3,13.6,11.2,175,6.2,2.7,0.8,,,2.8,0.4,1.2,67,,,0.06,0.08,0.41,0.35,0.08,,13.5,0.18,11.1,0.5,0.67,,,13,210,37,,0.4,160,0.7,72,k.A.,6.6,,
Tomatenpüree,,,4.5,12.9,0.2,77,0,0,0.1,,,12.4,0.6,2.8,0,,,0.22,0.12,3.5,1,0.44,,54,0,38,0,5.37,,,48,1150,48,,0.7,240,1.6,94,k.A.,4,,
"Tomatenrisotto, hausgemacht",,,3.7,19.9,3,123,1.3,1.2,0.3,,,1.3,0.6,0.7,4,,,0.03,0.03,0.5,0.15,0.04,,8.7,0.1,5.2,0,0.26,,,11,65,84,,0.5,230,0.1,81,k.A.,3.1,,
Tomatensaft,,,0.7,2.7,0.1,15,0.1,0,0,,,1.9,0.5,0.1,0,,,0.03,0.02,0.37,0.2,0.05,,14.6,0,9,0,0.75,,,12,200,13,,0.1,200,0.4,24,0.3,1.8,,
Tomatensauce,,,1.8,9.7,2.1,69,0.5,0.9,0.6,,,4.1,1.4,1.9,0,,,0.06,0.05,1,0.3,0,,12,0,11,0.1,0.5,,,17,360,23,,0.4,540,1.4,33,k.A.,1.6,,
Tomatensuppe,,,0.7,6.3,1,39,0.4,0.3,0.3,,,3,0.6,0.9,3,,,0.01,0.06,0.58,0.2,0.2,,23.8,0.01,6.4,0,0.69,,,5.9,130,11,,0.1,260,0.1,15,k.A.,3,,
"Tomate, roh",,,0.9,3.3,0.3,21,0.1,0,0.1,,,3.2,0.0,1.2,0,,,0.05,0.02,0.65,0.06,0.09,,18.1,0,25.5,0,0.42,,,8.2,240,8.3,,0.1,2.4,0.1,22,0.1,0.6,,
Tomme,,,20.3,0,22.5,284,13.5,5.3,1,,,0,1.8,0,68,,,0.01,0.4,0.12,0.36,0.18,,24,1.8,Sp.,0.2,0.59,,,18,76,290,,1.9,720,0.1,230,k.A.,Sp.,,
"Topinambur, gekocht (ohne Zugabe von Salz)",,,2.3,3.8,0.4,52,0.1,0,0.2,,,3.8,0.0,11.8,0,,,0.08,0.04,0.96,0.28,0.06,,17.9,0,3.1,0,0.16,,,9.9,250,24,,0.2,1,0.2,64,0.1,0.1,,
"Topinambur, roh",,,2.4,4,0.4,54,0.1,0,0.2,,,4,0.0,12.1,0,,,0.1,0.06,1.3,0.44,0.08,,34,0,7.3,0,0.15,,,16,530,24,,0.2,1.7,0.3,68,0.2,0.1,,
Traubenkernöl,,,0.0,0,100,900,11.2,18.5,65.3,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,19.27,,,0,1,0,,0,0,0,0,0,0,,
Traubensaft,,,0.3,16.3,0.1,67,0,0,0,,,16,0.0,0.1,0,,,0.02,0.03,0.29,0.05,0.05,,5,0,1.6,0,0.4,,,8.4,110,8.3,,0.1,3.8,0.5,13,4,0.5,,
Traubenzucker,,,0.0,99.8,0,399,0,0,0,,,99.8,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,2,1,,0,0,0.3,0,k.A.,0,,
"Traube, weiss, roh",,,0.7,15.2,0.3,69,0.1,0,0.1,,,14.6,0.0,1.5,0,,,0.05,0.01,0.12,0.05,0.04,,16.3,0,2.9,0,0.16,,,7.6,200,12,,0,2,0.4,19,0.9,1,,
Trinkwasser (Mittelwert Schweiz),,,0.0,0,0,0,0,0,0,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,0,7,,0,1,0,0,Sp.,0,,
Trockenfleisch,,,39.3,0.4,3.5,190,1.6,1.5,0.2,,,0.4,4.1,0,84,,,0.1,0.23,10.44,1.2,0.45,,Sp.,1.58,1.1,Sp.,Sp.,,,37,640,Sp.,,6.5,1620,4,330,14,Sp.,,
"Truthahn, Brust, Schnitzel oder Geschnetzeltes, gebraten (ohne Zusatz von Fett und Salz)",,,31.8,0,1.5,141,0.3,0.3,0.3,,,0,0.2,0,50,,,0.11,0.13,10.66,0.86,0.3,,5.4,0.5,0,0,0,,,35,400,11,,2.4,72,0.9,240,12,2,,
"Truthahn, Brust, Schnitzel oder Geschnetzeltes, roh",,,24.0,0,1.5,109,0.3,0.3,0.3,,,0,0.2,0,37,,,0.12,0.1,9.86,0.8,0.4,,8,0.57,0,Sp.,Sp.,,,32,330,7.9,,1.8,63,0.7,210,8.9,1.5,,
Tzatziki,,,6.1,3.8,10.9,138,0.8,6.6,2.9,,,2.7,0.9,Sp.,9,,,0.05,0.19,1.54,0.24,0.05,,14.8,0.59,0.5,0,2.45,,,8.8,150,88,,0.3,350,0.1,100,k.A.,3.1,,
Vacherin Mont d'Or,,,17.2,0,23.2,279,13.9,5.4,1.1,,,0,1.7,0,70,,,0.01,0.26,0.2,0.4,0.26,,51.5,2.06,Sp.,0.5,0.64,,,20,78,430,,1.9,690,0.1,300,k.A.,20,,
"Vanillecrème, hausgemacht, gekocht",,,4.3,12.7,4.6,109,2.3,1.3,0.4,,,11.6,0.1,0,62,,,0.03,0.19,0.08,0.5,0.03,,10.9,0.39,0.5,0.4,0.27,,,9.8,140,100,,0.5,52,0.3,99,4.1,13,,
Vinaigrette (mit Rapsöl),,,4.2,1.8,22.9,232,2.2,13,6.1,,,1.3,0.3,0.5,106,,,0.04,0.08,0.08,0.62,0.05,,23,0.32,1.7,0.8,6.35,,,8,90,20,,0.4,120,0.7,62,k.A.,8.9,,
Vitello tonnato mit Garnitur,,,17.9,0.9,10.6,172,2.3,4.4,3.1,,,0.6,0.6,0.2,101,,,0.05,0.19,4.55,0.78,0.19,,15.7,1.39,3.1,0.5,3.9,,,20,200,26,,2.6,250,1.2,140,k.A.,8.1,,
Vitello tonnato ohne Garnitur,,,21.3,0.7,12.1,197,2.5,5,3.8,,,0.3,0.7,0.1,81,,,0.04,0.2,5.81,0.74,0.23,,9.9,1.66,0,0.3,4.75,,,23,200,26,,3.2,280,1.3,160,k.A.,6.9,,
Vollkornreiswaffel,,,7.7,81.5,2.8,390,0.6,1,1,,,1.5,0.8,4.2,0,,,0.06,0.17,7.81,1,0.15,,21,0,0,Sp.,0.72,,,130,290,11,,3,330,1.5,360,k.A.,Sp.,,
Vollkornreiswaffel mit Honig oder Früchten,,,6.6,81,2.4,379,0.5,0.9,0.9,,,15.3,0.7,3.4,0,,,0.07,0.16,6.53,0.86,0.16,,23.4,0,2,0,0.87,,,110,310,16,,2.6,270,1.4,300,k.A.,0.5,,
Vollkornreiswaffel mit süssem Überzug,,,6.1,63.6,23.9,500,14.1,8,1.2,,,30.5,0.4,3.4,4,,,0.06,0.21,3.34,0.54,0.08,,12.2,0.04,0.8,0,0.4,,,90,440,90,,2,180,2.4,240,k.A.,4.5,,
"Vollmilch, pasteurisiert",,,3.2,4.7,4,68,2.4,0.9,0.2,,,4.7,0.1,0,15,,,0.02,0.21,0.1,0.32,0.03,,5.1,0.33,1,0.1,0.11,,,10,160,120,,0.4,39,0,92,1.2,10,,
Vollmilchpulver,,,24.7,35.1,26.2,480,15.7,6.2,1.2,,,35.1,0.9,0,70,,,0.27,1.4,0.7,2.7,0.2,,40,1.5,11,1.2,0.5,,,88,1160,1060,,3.1,370,0.7,710,8.7,27,,
"Vollmilch, standardisiert, 3.5% Fett, UHT",,,3.2,5,3.5,65,2,0.9,0.1,,,5,0.1,0,13,,,0.01,0.11,0.13,0.36,0.02,,3.2,0.2,0.2,0.1,0.09,,,10,160,110,,0.3,38,0,92,1.6,12,,
"Vollmilch, UHT",,,3.2,4.6,4.1,68,2.5,1,0.2,,,4.6,0.1,0,16,,,0.02,0.22,0.12,0.37,0.03,,4.3,0.16,1,0.1,0.13,,,10,160,120,,0.4,39,0,91,1.1,9.5,,
"Vollrahm, pasteurisiert",,,2.0,3.1,34.8,334,20.9,8.2,1.6,,,3.1,0.1,0,101,,,0.02,0.13,0.08,0.31,0.03,,7,0.21,0.7,0.5,0.84,,,6.2,120,71,,0.2,35,0.1,71,k.A.,7,,
"Vollrahm, UHT",,,2.0,3.1,34.9,335,20.9,8.2,1.6,,,3.1,0.1,0,101,,,0.02,0.12,0.05,0.33,0.02,,1.5,0.16,0,0.6,0.77,,,6.3,110,71,,0.2,25,0,68,k.A.,6.1,,
Vorderschinken,,,18.6,0.4,3.3,106,1.3,1.6,0.2,,,0.4,2.2,0,42,,,0.51,0.18,4.9,1,0.34,,2,0,63.8,Sp.,0.22,,,21,460,15,,2.5,870,0.8,300,10,3.6,,
Vorzugsbutter,,,0.7,0.7,82.3,746,49.4,19.3,3.8,,,0.6,0.0,0,241,,,0,0.04,0.04,0.06,0,,0,0.07,0,1.1,1.77,,,1.5,21,18,,0.2,10,0,22,0.5,8,,
"Waffel, frisch",,,8.0,36.1,13.4,301,5.1,5.4,2.1,,,4.8,1.0,1.9,82,,,0.11,0.08,0.41,0.83,0.01,,30.4,0.37,0.5,0.6,2.01,,,18,160,48,,0.6,390,0.9,190,k.A.,4.6,,
Walliser Roggenbrot,,,7.6,38.8,1,218,0.1,0.1,0.5,,,0.7,1.4,11.6,0,,,0.19,0.09,1.28,0.56,0.21,,32.7,0,0,0,0.55,,,53,250,20,,2.2,570,2.1,220,2.3,3,,
Wasabi Paste,,,2.9,49.6,10.6,308,k.A.,k.A.,k.A.,,,k.A.,5.8,1.3,k.A.,,,k.A.,k.A.,k.A.,k.A.,k.A.,,k.A.,k.A.,k.A.,k.A.,k.A.,,,k.A.,k.A.,k.A.,,k.A.,2330,k.A.,k.A.,k.A.,k.A.,,
Wassereis,,,0.0,22,0,88,0,0,0,,,22,0.0,0,0,,,0,0,0,Sp.,0,,0,0,12,0,0,,,Sp.,14,0,,Sp.,Sp.,0,0,k.A.,Sp.,,
"Wassermelone, roh",,,0.7,8.3,0.2,39,0.1,0,0.1,,,7.9,0.0,0.5,0,,,0.03,0.02,0.26,0.18,0.06,,20.4,0,5.8,0,Sp.,,,11,100,6,,0.1,Sp.,0.2,9.7,1.3,10,,
"Weichkaramellen, Bonbons",,,2.1,71.1,17.2,448,10.1,5.8,0.5,,,71.1,0.8,0,Sp.,,,Sp.,Sp.,Sp.,Sp.,Sp.,,Sp.,Sp.,Sp.,Sp.,Sp.,,,25,210,95,,Sp.,320,1.5,64,k.A.,Sp.,,
Weichkäse aus Ziegenmilch,,,18.4,Sp.,23.3,283,16.2,4.9,0.6,,,Sp.,1.6,0,96,,,0.02,0.47,1.05,0.52,0.16,,76.4,2,0,0.5,0.29,,,13,170,110,,0.6,630,0.2,180,10,30,,
