name,brand,barcode,proteins,carbohydrates,fats,calories,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
"Reis poliert, gekocht in Salzwasser (unjodiert)",,,2.3,25.8,0.3,116,0.1,0.1,0.1,,,0.1,1.3,0.3,0,,0,0.02,0.01,0.48,0.11,0.01,,4.5,0,0,0,0.02,,,8.8,15,6.6,,0.3,530,0.1,37,4.3,0.9,,
"Reis poliert, trocken",,,7.4,78,0.9,352,0.2,0.3,0.3,,,0.2,0.0,1,0,,0,0.09,0.04,1.92,0.43,0.08,,19.3,0,0,0,0.05,,,24,85,5.8,,1.1,0.5,0.2,120,13,1.9,,
"Reis unpoliert, gekocht in Salzwasser (unjodiert)",,,2.7,25.7,1,126,0.2,0.3,0.3,,,0.2,1.5,1.8,0,,0,0.07,0.01,1.22,0.29,0.02,,12.7,0,0,0,0.08,,,45,66,8.6,,0.6,610,0.4,59,k.A.,1.1,,
"Reis unpoliert, trocken",,,7.4,71.4,2.8,350,0.6,0.9,1,,,0.6,0.0,5,0,,0,0.35,0.05,4.3,1.02,0.12,,48,0,0,0,0.2,,,120,220,11,,1.6,4.1,1.1,160,k.A.,2.2,,
"Reisgetränk, nature",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0,,1,0.01,0,0.13,0.13,0,,1.6,Sp.,Sp.,Sp.,0.46,,,6.8,31,5,,0.1,15,0,7.1,0.1,1,,
"Reisgetränk, nature, mit Calcium angereichert",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0,,1,0.01,0,0.13,0.13,0,,1.6,Sp.,Sp.,Sp.,0.46,,,6.8,31,120,,0.1,15,0.1,7.1,0.1,2.1,,
"Rettich, roh",,,0.6,2.6,0.3,18,Sp.,Sp.,Sp.,,,2.6,0.0,1.2,0,,7,0.03,0.04,0.3,0.1,0.06,,46.6,0,15.7,0,0,,,6.5,250,28,,0.2,9.9,0.3,20,0.2,1.2,,
"Rhabarber, roh",,,0.8,1.5,0.2,22,0.1,0,0.1,,,1.5,0.0,2.5,0,,18,0.02,0.03,0.23,0.07,0.05,,8.5,0,12.1,0,0.31,,,14,240,130,,0.2,3,0.3,19,0.5,2.3,,
"Rhabarberkompott, gezuckert",,,0.7,18.8,0.2,88,0,0,0.1,,,18.8,0.0,2.1,0,,15,0.01,0.02,0.16,0.05,0.04,,4.5,0,7.5,0,0.27,,,11,180,110,,0.1,2.2,0.2,16,0.4,1.9,,
"Rhabarberkuchen, gebacken (mit Blätterteig)",,,2.8,11.1,6.8,121,3,2.6,0.8,,,2.8,0.3,2,18,,20,0.04,0.05,0.2,0.2,0.04,,6.9,0.08,6.1,0.1,0.86,,,12,200,100,,0.3,110,0.3,37,1.8,4.4,,
"Rhabarberkuchen, hausgemacht, gebacken (mit Kuchenteig)",,,3.0,11.8,6.6,123,3,2.5,0.8,,,2.8,0.2,2.1,18,,20,0.04,0.05,0.2,0.2,0.05,,6.8,0.08,6.1,0.1,0.82,,,15,200,100,,0.4,90,0.5,46,1.8,4.4,,
"Rind, Brust, gekocht (ohne Zugabe von Fett und Salz)",,,28.3,0,15.6,254,6.7,7.4,0.6,,,0,0.1,0,100,,8,0.06,0.24,3.91,0.53,0.11,,3.3,4.6,0,0,0.53,,,18,230,5.3,,8,36,3.6,210,k.A.,0.5,,
"Rind, Brust, roh",,,18.9,0,12.5,188,5.4,5.9,0.5,,,0,0.1,0,60,,7,0.09,0.18,4.7,0.53,0.17,,3,4.6,0,Sp.,0.43,,,18,270,4,,4.8,48,2.2,190,k.A.,0.3,,
"Rind, Eckstück, roh",,,22.6,0,2.3,111,1.1,0.9,0.1,,,0,0.1,0,55,,7,0.09,0.17,4.5,0.59,Sp.,,9.9,2.2,Sp.,Sp.,Sp.,,,23,360,3.8,,3.9,50,2.2,200,6.1,3,,
"Rind, Entrecôte, ""medium"" gebraten (ohne Zusatz von Fett und Salz)",,,30.2,0,4.6,162,2.2,2.3,0.4,,,0,0.1,0,63,,5,0.03,0.12,5.48,0.76,0.45,,7,1.34,0,0.4,0.68,,,23,290,6,,4.7,49,1.7,210,12,4.1,,
"Rind, Entrecôte, roh",,,23.2,0,4.5,133,2.2,2.2,0.4,,,0,0.1,0,46,,7,0.05,0.1,5,0.69,0.73,,6,1.4,0,0.5,0.9,,,20,360,4.9,,3.4,42,1.3,180,9,3,,
"Rind, Filet, ""medium"" gebraten (ohne Zustatz von Fett und Salz)",,,27.7,0,2,128,0.9,0.9,0.1,,,0,0.1,0,47,,6,0.08,0.15,4.91,1.07,0.13,,11.3,2,0,0,0.18,,,25,330,3.6,,5.9,48,2.9,190,k.A.,0.1,,
"Rind, Filet, roh",,,21.9,0,2,105,0.9,0.9,0.1,,,0,0.1,0,35,,7,0.1,0.13,4.6,1,0.19,,10,2,0,Sp.,0.24,,,22,340,3,,4.4,42,2.3,160,k.A.,0.1,,
"Rind, Gehacktes, gebraten (ohne Zusatz von Fett und Salz)",,,32.6,0,8.9,211,3.8,4,0.6,,,0,0.2,0,89,,7,0.05,0.16,4.9,0.39,0.32,,13.5,1.57,0,0.4,0.23,,,23,290,7.1,,7,82,3,220,k.A.,4.8,,
"Rind, Gehacktes, roh",,,21.6,0,7.5,154,3.2,3.4,0.5,,,0,0.2,0,56,,8,0.06,0.12,3.86,0.31,0.45,,10,1.41,0,0.5,0.26,,,17,310,5,,4.4,61,2,160,k.A.,3,,
"Rind, Geschnetzeltes, roh",,,22.2,0,1.5,102,0.6,0.6,0.3,,,0,0.1,0,56,,7,0.08,0.13,5.03,0.74,0.26,,6,1.18,0,0.5,0.26,,,20,360,4.2,,3.5,44,1.4,190,7.6,3,,
"Rind, Hals, roh",,,19.3,0,8.1,150,4,3.3,0.3,,,0,0.1,0,60,,7,0.09,0.19,5.2,0.57,0.18,,3,4.8,0,Sp.,0.46,,,18,300,6.8,,5.7,45,2.1,160,k.A.,0.2,,
"Rind, Hohrücken, roh",,,21.1,0,9,165,4,3.3,0.7,,,0,0.1,0,58,,7,0.04,0.13,k.A.,0.72,0.41,,6,1.4,0,0.5,0.26,,,18,330,4.4,,5,45,1.5,170,11,3,,
"Rind, Leber, roh",,,20.5,5.3,3.9,138,1.4,0.6,0.8,,,0,0.3,0,354,,4259,0.28,2.88,14.7,7.3,0.83,,220,65,23,1.7,0.75,,,17,290,7,,4.8,120,7,360,k.A.,13,,
"Rind, Runder Mocken, roh",,,22.4,0,1.8,106,0.8,0.8,0.3,,,0,0.1,0,52,,7,0.02,0.12,k.A.,0.72,0.63,,6,1.4,0,0.5,0.9,,,20,380,5.1,,2.8,39,1,190,8,3,,
"Rind, Schulter, Braten ""medium"", im Ofen gebraten (ohne Zugabe von Fett und Salz)",,,28.5,0,3.6,146,1.3,1.5,0.3,,,0,0.1,0,85,,6,0.07,0.23,5.67,0.67,0.14,,3.5,5.21,0,0,0.24,,,22,300,5,,8.1,59,2.4,260,k.A.,0.1,,
"Rind, Schulter, Braten ""rare"", im Ofen gebraten (ohne Zugabe von Fett und Salz)",,,26.3,0,3.3,135,1.2,1.4,0.3,,,0,0.1,0,78,,6,0.07,0.21,5.23,0.62,0.13,,3.3,4.81,0,0,0.22,,,21,280,4.6,,7.4,54,2.2,240,k.A.,0.1,,
"Rind, Schulter, Braten ""well done"", im Ofen gebraten (ohne Zugabe von Fett und Salz)",,,33.1,0,4.2,170,1.5,1.7,0.3,,,0,0.2,0,98,,7,0.08,0.27,6.58,0.77,0.16,,4.1,6.05,0,0,0.28,,,26,350,5.8,,9.4,69,2.8,300,k.A.,0.2,,
"Rind, Schulter, Braten, roh",,,21.6,0,3.5,117,1.2,1.4,0.3,,,0,0.1,0,61,,7,0.09,0.19,5.1,0.6,0.19,,3,5,0,Sp.,0.31,,,19,300,4,,5.8,50,1.8,210,k.A.,0.1,,
"Rind, Siedfleisch, durchzogen,  roh",,,19.5,0,16.6,227,7,7.6,1,,,0,0.2,0,53,,7,0.04,0.13,7,0.74,0.53,,6,1.4,0,0.5,0.26,,,18,300,4.1,,3.5,60,1.2,160,k.A.,3,,
"Rind, Siedfleisch, durchzogen, gekocht (ohne Zusatz von Fett und Salz)",,,26.6,0,18.9,276,7.9,8.7,1.2,,,0,0.1,0,80,,8,0.02,0.16,5.3,0.67,0.32,,5.9,1.27,0,0.5,0.3,,,16,230,5,,5.3,41,1.8,160,k.A.,4.5,,
"Rind, Siedfleisch, mager, gekocht (ohne Zusatz von Fett and Salz)",,,31.7,0,7.1,190,3.3,2.8,0.6,,,0,0.1,0,98,,9,0.02,0.15,k.A.,0.62,0.39,,6.5,1.4,0,0.6,0.33,,,19,280,5.9,,7.6,48,2.8,200,k.A.,5,,
"Rind, Siedfleisch, mager, roh",,,20.7,0,5.5,132,2.5,2.2,0.5,,,0,0.1,0,59,,7,0.04,0.13,k.A.,0.74,0.55,,6,1.4,0,0.5,0.26,,,18,320,4.4,,4.9,57,1.7,180,k.A.,3,,
"Rind, Voressen, roh",,,21.2,0,1.3,97,0.6,0.6,0.3,,,0,0.1,0,54,,7,0.01,0.12,k.A.,0.74,0.42,,6,1.4,0,0.5,0.26,,,18,350,3.9,,3.7,49,1.2,180,6,3,,
"Rind, Zunge, roh",,,16.0,3.7,13,196,4.7,6,1.1,,,0,0.2,0,108,,16,0.13,0.29,4.6,2,0.13,,7,5,3,Sp.,0.26,,,18,260,10,,2.9,80,3,160,k.A.,2.3,,
"Rindfleisch (Durchschnitt exkl. Innereien, Rippensteak), roh",,,21.4,0,5.4,134,2.4,2.3,0.3,,,0,0.1,0,53,,7,0.07,0.15,4.85,0.68,0.31,,5.9,2.85,0,0.2,0.44,,,20,330,4.5,,4.5,45,1.8,180,k.A.,1.6,,
"Rindsragout mit Sauce, zubereitet",,,11.6,3,2.8,85,0.5,1.9,0.4,,,1.2,0.8,0.6,31,,123,0.01,0.06,k.A.,0.35,0.12,,8.5,0.48,0.7,0.2,0.61,,,8.7,140,8.8,,2.2,300,0.8,91,k.A.,2.3,,
"Rippli (Nierstück), roh",,,21.7,0.5,7.3,155,2.6,3.4,0.8,,,0,6.2,0,51,,5,0.66,0.16,2.2,0.38,0.47,,2,1,0,Sp.,0.2,,,54,240,32,,1.1,2470,1.5,98,k.A.,3.2,,
"Risotto ohne Käse, zubereitet",,,2.3,24.9,1.6,124,0.2,1,0.2,,,0.5,0.6,0.5,0,,0,0.02,0.01,0.46,0.11,0.02,,5.7,0,0.2,0,0.29,,,8.7,21,7.8,,0.3,250,0.1,38,k.A.,0.9,,
"Ristretto crème, ungezuckert",,,0.8,1.3,4.3,47,2.6,1,0.2,,,1.1,0.1,0.1,14,,43,0,0.04,0.12,0.12,0.01,,0.8,0.14,0.3,0.1,0.1,,,4.7,59,33,,0.1,23,0,28,k.A.,3.2,,
"Riz Casimir mit Kalbfleisch, zubereitet",,,6.6,16,3.4,123,0.8,1.7,0.6,,,3.2,0.8,1.1,17,,63,0.05,0.08,0.82,0.38,0.09,,5.9,0.22,4.2,0.9,0.88,,,20,140,23,,1.1,300,0.5,81,k.A.,1.5,,
"Riz Casimir mit Poulet, zubereitet",,,7.2,16,3.3,124,0.7,1.7,0.6,,,3.2,0.7,1.1,16,,63,0.06,0.07,2.29,0.26,0.15,,6.2,0.04,4.2,0.2,0.88,,,21,130,23,,0.5,300,0.4,80,k.A.,1.3,,
Roggenbrot mit Sauerteig,,,6.5,41.5,0.9,215,0.1,0.1,0.4,,,3.8,1.3,7.7,0,,0,0.16,0.11,0.98,0.43,0.17,,18.3,0,0,0,0.49,,,45,230,20,,1.9,530,1.8,180,1.8,2.7,,
"Roggenmehl, halbweiss, Typ 815",,,6.9,71,1,334,0.1,0.1,0.5,,,6.5,0.0,6.5,0,,1,0.18,0.09,0.6,0.6,0.11,,15,0,0,0,0.34,,,26,170,22,,1.5,1,2.1,130,2,2.1,,
"Roggenmehl, Ruch, Typ 1050",,,9.0,67.8,1.3,336,0.2,0.1,0.6,,,6.2,0.0,8.6,0,,1,0.25,0.1,1.15,0.57,0.2,,37,0,0,0,0.6,,,50,300,28,,2.1,1,2.1,200,2,2.9,,
"Roggenmehl, Vollkorn, Schrot, Typ 1800",,,10.8,63.1,1.5,337,0.2,0.2,0.7,,,5.8,0.0,14.1,0,,0,0.37,0.22,1.9,1.1,0.35,,70,0,0,0,0.88,,,82,390,26,,3.6,2,3.2,340,3.2,4.5,,
Roggenschrotbrot,,,7.7,44.1,1,235,0.2,0.1,0.5,,,3.8,1.4,9.4,0,,0,0.2,0.14,1.23,0.55,0.21,,23.1,0,0,0,0.59,,,56,260,21,,2.4,570,2.2,230,2.4,3.3,,
Rohessspeck,,,22.1,0.6,34.3,400,13.1,15.5,2.3,,,0.6,3.8,0,62,,4,0.56,0.14,6.9,1.1,0.3,,Sp.,0.5,8.3,1.7,Sp.,,,22,400,Sp.,,2.3,1520,Sp.,210,9.6,Sp.,,
Rohpökelwaren (Durchschnitt),,,29.4,0.4,17.2,274,6.3,7.7,1.7,,,0.3,4.6,0,74,,2,0.45,0.26,6.22,1.01,0.41,,k.A.,0.59,4.5,0.7,0.08,,,21,450,10,,4,1840,2.8,230,k.A.,0,,
Rohschinken,,,31.0,0.3,11.5,229,4.3,5.3,0.7,,,0.3,4.4,0,78,,2,0.97,0.25,11.41,1.5,0.52,,2,0.39,4.4,0.6,0.2,,,30,560,9,,2.9,1760,2.8,290,15,Sp.,,
Rohwürste mit abgebrochener Reifung (Durchschnitt),,,17.7,0.7,26.6,314,9.9,12.4,2.6,,,0.7,2.2,0.2,63,,4,0.52,0.15,4.34,0.66,0.28,,5.8,1.17,38.5,0,0.33,,,19,250,11,,1.9,890,0.9,140,k.A.,1.3,,
Rohwürste/Dauerwürste (Durchschnitt),,,22.2,0.2,39.4,445,15.2,18,3.5,,,0.2,3.7,0,80,,4,0.48,0.19,6.05,0.72,0.28,,2.4,2.1,26.2,1,0.27,,,19,340,7.1,,3.1,1480,1.5,180,k.A.,0.8,,
Rollgerste,,,10.4,71,1.4,347,0.3,0.1,0.6,,,2.2,0.0,4.6,0,,0,0.27,0.08,3.1,0.17,0.25,,20,0,0,0,0.08,,,65,270,18,,2.1,5,3,210,2.8,1,,
Rollmops,,,12.0,19.6,15.9,270,3.7,7.9,3,,,18,3.0,0,60,,13,0.03,0.17,2.5,0.1,Sp.,,1.8,6.6,0,12.4,1.6,,,6.4,44,30,,0.6,1180,0.9,52,k.A.,32,,
Rollschinken,,,20.3,1.2,10.6,181,4.1,5,0.7,,,1.2,2.9,0,50,,4,0.67,0.16,5.7,1,0.34,,3,2,10.8,Sp.,0.29,,,21,460,7.7,,2.7,1170,0.7,220,9.2,1.1,,
"Rollschinken, gekocht (ohne Zusatz von Fett und Salz)",,,23.3,1.4,9.9,188,3.8,4.7,0.7,,,1.4,2.2,0,62,,4,0.49,0.17,4.2,0.78,0.23,,2.3,1.5,9.5,0,0.28,,,20,350,8,,3.2,860,0.8,210,12,1.4,,
Roquefort,,,19.2,0.2,31.7,363,19,7.4,1.5,,,0,4.0,0,95,,253,0.05,0.81,0.7,0.57,0.12,,40,0.54,Sp.,0.4,0.8,,,27,120,600,,2.5,1600,0.4,430,k.A.,40,,
"Rosenkohl, gedämpft (ohne Zugabe von Salz)",,,3.6,3,0.4,37,0.1,0,0.2,,,2.5,0.0,3.6,0,,17,0.11,0.12,0.45,0.49,0.24,,26.8,0,105,0,0.86,,,18,350,28,,0.3,4.7,0.5,72,2.9,0.6,,
"Rosenkohl, roh",,,4.0,3.3,0.4,41,0.1,0,0.2,,,2.8,0.0,4,0,,19,0.14,0.13,0.59,0.59,0.3,,46.5,0,145.6,0,0.89,,,21,430,31,,0.4,5.8,0.6,78,3.2,0.7,,
"Rosine, getrocknet",,,3.0,73.2,0.9,321,0.3,0.3,0.2,,,70.3,0.1,4.2,0,,0,0.11,0.03,0.61,0.12,0.08,,4,0,0.2,0,0.47,,,41,780,80,,0.2,21,2.3,110,0.6,2,,
"Rosmarin, roh",,,0.8,7.7,2.5,62,0.5,0.1,1.4,,,7.6,0.0,2.9,0,,92,0.09,0.12,0.17,0,0.05,,0,0,16.5,0,0.86,,,36,160,210,,0.5,8,4.8,12,k.A.,1,,
"Rösti (Fertig-Rösti), ungebraten",,,2.6,20.7,5.7,150,0.4,4.2,0.8,,,0.9,1.3,2.7,0,,1,0.1,0.06,1.45,0.43,0.16,,17.3,0,20.9,0,1.61,,,30,460,6.8,,0.3,500,0.3,66,k.A.,5.4,,
"Rotkohl, gedünstet (ohne Zugabe von Fett und Salz)",,,1.0,3.7,0.2,25,0,0,0.1,,,3.4,0.0,2.3,0,,2,0.06,0.03,0.09,0.28,0.13,,12.9,0,25.4,0,0.45,,,8.3,200,31,,0.2,4.6,0.3,25,0.4,2.6,,
"Rotkohl, roh",,,1.1,4.3,0.2,29,0,0,0.1,,,3.9,0.0,2.6,0,,3,0.08,0.04,0.12,0.37,0.17,,23.2,0,52.7,0,0.49,,,11,280,34,,0.2,5.8,0.4,28,0.5,2.9,,
Ruchbrot,,,9.5,44.3,1.2,234,0.2,0.1,0.6,,,0.5,1.6,4.1,0,,0,0.23,0.07,1.12,0.33,0.08,,20.5,0,0,0,0.27,,,38,150,20,,1.3,630,1.6,150,3.4,1.3,,
Ruchbrot (mit jodiertem Kochsalz),,,9.5,44.3,1.2,234,0.2,0.1,0.6,,,0.5,1.6,4.1,0,,0,0.23,0.07,1.12,0.33,0.08,,20.5,0,0,0,0.27,,,38,150,20,,1.3,620,1.6,150,3.4,40,,
"Rucola, roh",,,2.6,2.1,0.7,28,0.1,0.1,0.3,,,2.1,0.1,1.6,0,,397,0.08,0.09,0.3,0.23,0.14,,97,0,62.5,0,0.43,,,Sp.,370,160,,0.4,27,1.5,52,k.A.,Sp.,,
Rüeblitorte,,,11.1,25.8,16.4,303,1.8,9.2,3.5,,,19.6,0.2,3.9,92,,307,0.08,0.32,0.62,0.72,0.08,,35.9,0.34,2.8,0.7,7.09,,,71,310,100,,1.3,65,1.8,200,k.A.,11,,
"Rührei mit Champignons, zubereitet",,,9.8,1.5,9,127,3.1,3,1.3,,,1.3,0.7,0.4,251,,90,0.08,0.26,0.61,1.71,0.08,,36.6,0.9,0.6,2.2,0.85,,,12,200,59,,1,270,1.4,170,k.A.,32,,
"Rührei mit Käse, zubereitet",,,11.8,1.3,11.6,157,4.3,3.8,1.5,,,1.3,0.9,0,297,,116,0.07,0.26,0.07,1.69,0.07,,39.8,1.12,0.2,2.2,1.01,,,14,160,110,,1.2,340,1.5,210,k.A.,36,,
"Rührei mit Kräutern, zubereitet",,,10.6,1.9,10,141,3.5,3.4,1.4,,,1.6,0.8,0.4,279,,168,0.08,0.26,0.18,1.61,0.08,,49,1,16.3,2.1,1.25,,,15,230,82,,1.1,310,1.9,180,k.A.,33,,
"Rührei mit Schinken, zubereitet",,,12.8,1.3,9.7,143,3.4,3.3,1.3,,,1.3,1.0,0,268,,94,0.16,0.25,0.92,1.58,0.11,,35.2,0.95,9.1,1.9,0.91,,,14,200,62,,1.3,420,1.4,210,18,31,,
"Rührei, zubereitet",,,11.2,1.3,10.8,147,3.8,3.7,1.5,,,1.3,0.8,0,303,,109,0.08,0.26,0.07,1.73,0.07,,40.6,1.09,0.2,2.3,1.02,,,13,160,69,,1.1,330,1.5,190,20,35,,
"Rührteigcake ""Gleichschwer""",,,6.9,44.7,24.7,430,13.7,6.1,1.7,,,26.6,0.2,0.8,158,,256,0.09,0.1,0.1,0.83,0.07,,24.2,0.38,1.5,1.1,0.96,,,13,99,21,,0.7,68,0.9,94,7.3,12,,
"Russischer Salat, zubereitet",,,2.4,9.8,15.9,197,2.1,11.4,1.4,,,1.9,0.3,2.2,49,,136,0.09,0.07,0.8,0.42,0.1,,22.8,0.13,11.3,0.2,4.51,,,18,250,20,,0.4,130,0.6,65,k.A.,7.3,,
"Sablé, Butter",,,5.9,53.1,26.2,474,15.5,6.1,1.5,,,17.8,0.1,1.6,69,,227,0.06,0.01,0.15,0.12,0.02,,2.5,0,0,0.4,0.68,,,7.5,90,7.9,,0.3,44,0.3,37,1.3,0.4,,
Salametti,,,14.8,0.3,31.4,343,11.8,14.7,3.3,,,0.3,2.8,0,59,,5,0.46,0.17,3.95,0.41,0.28,,2.1,1.9,0,0,0.52,,,16,250,3,,1.7,1120,0.9,130,k.A.,0.6,,
Salami,,,24.1,Sp.,30.1,367,11.3,13.4,2.7,,,Sp.,3.9,0,84,,5,0.81,0.24,7.81,1,0.3,,3,0.98,18.6,1.7,Sp.,,,18,390,Sp.,,3,1560,1.3,200,13,0.9,,
Salami (Billiglinie),,,22.0,Sp.,37.1,422,13.6,15.7,3.1,,,Sp.,3.8,0,76,,0,0.47,0.15,5.9,0.9,0.24,,2.1,1.1,13.7,2.3,Sp.,,,17,330,Sp.,,2.7,1530,1.2,180,12,0.6,,
"Salatsauce französisch, hausgemacht (mit Rapsöl)",,,0.9,0.8,46.9,430,5.3,19.9,19.6,,,0.5,1.3,0.4,48,,4,0.02,0.02,0.09,0.18,0.03,,4.4,0.16,0,0.2,20.21,,,12,39,16,,0.2,510,0.4,35,k.A.,5.9,,
"Salatsauce italienisch, hausgemacht (mit Olivenöl)",,,0.4,1.4,50.7,464,6,38.1,3.8,,,0.3,0.7,0.1,0,,7,0.01,0,0.03,0.03,0.05,,0.1,0,1.3,0,14.59,,,5.6,39,5.5,,0.2,290,0.2,14,k.A.,3,,
"Salatsauce, französisch",,,1.4,4.5,37.4,360,4.2,12.2,18.8,,,4.3,2.0,0.3,75,,26,0.02,0.03,0.06,0.23,0.02,,7.2,0.16,0.1,0.3,19,,,7.4,27,18,,0.3,810,0.5,46,k.A.,8.8,,
"Salatsauce, italienisch",,,0.1,4.9,32.1,309,3.2,15.4,11.8,,,4.1,2.0,0.1,0,,1,0,0,0.01,0.01,0.17,,1,0,0.1,0,13.57,,,3.3,26,6.3,,0.1,800,0.2,5.8,k.A.,3.4,,
"Salbei, roh",,,1.7,6.9,2.1,59,1.1,0.3,0.3,,,6.8,0.0,2.9,0,,471,0.12,0.06,0.92,0,0.54,,0,0,0,0,0.75,,,69,170,270,,0.8,2,4.5,15,k.A.,1,,
Salsiz,,,25.2,Sp.,34.9,415,13.6,15.7,3,,,Sp.,3.9,0,80,,0,0.42,0.15,6.9,0.9,0.34,,2.1,1.7,7,1.1,Sp.,,,15,400,16,,4,1540,2.2,150,12,0.6,,
"Saltimbocca, gebraten in HOLL-Rapsöl",,,28.8,0.1,11.2,216,1.8,7.2,1.2,,,0.1,1.7,0,85,,8,0.21,0.3,10.09,1.19,0.31,,12.4,0.85,1,0.1,0.61,,,30,340,9.1,,3.1,670,3,250,k.A.,0.2,,
"Salz, Himalayasalz",,,0.0,0,0,0,0,0,0,,,0,95.0,0,0,,0,0,0,0,0,0,,0,0,k.A.,0,0,,,k.A.,0,140,,0,38000,24,Sp.,k.A.,0,,
"Salz, Meersalz, Fleur de sel",,,0.0,0,0,0,0,0,0,,,0,95.0,0,0,,0,0,0,0,0,0,,0,0,k.A.,0,0,,,420,140,110,,0,37900,Sp.,Sp.,k.A.,3.8,,
"Salz, Meersalz, Standard, weiss, ohne zugesetztes Jod und Fluor ",,,0.0,0,0,0,0,0,0,,,0,99.0,0,0,,0,0,0,0,0,0,,0,0,k.A.,0,0,,,37,17,30,,0,39700,Sp.,Sp.,0,1.8,,
"Samen, Kerne, Nüsse (Durchschnitt), ungesalzen",,,20.9,9.1,52.8,614,8.9,21.2,18.5,,,3.7,0.0,9.7,0,,4,0.52,0.22,2.89,0.86,0.35,,90.3,0,1.2,0,7.93,,,260,690,170,,4,9.1,4.5,530,27,5.1,,
"Samosa, frittiert",,,6.2,30.8,25.3,382,7.9,12.9,3.3,,,2.2,0.8,3.3,0,,21,0.18,0.06,0.9,0.36,0.13,,21.9,0,9.8,0,2.29,,,26,230,15,,0.6,330,1.1,88,0.9,2.7,,
"Samosa, gebacken",,,6.6,32.7,21,353,8,9.3,2.8,,,2.3,0.9,3.5,0,,23,0.19,0.06,0.96,0.38,0.13,,23.3,0,10.4,0,2.11,,,28,240,16,,0.7,350,1.1,94,0.9,2.8,,
Sandwich (Baguette) mit Aufschnitt,,,5.3,17.3,7,157,1.9,2.6,2.1,,,1.8,0.8,1.5,14,,33,0.1,0.05,0.78,0.23,0.09,,14.8,0.16,11.8,0.1,1.84,,,14,160,14,,0.5,330,0.6,62,k.A.,1.7,,
Sandwich (Baguette) mit Fleischkäse,,,8.0,25.1,9.3,220,2.2,3.2,3.2,,,1.1,1.2,1.6,70,,33,0.11,0.07,0.77,0.52,0.1,,17.4,0.24,9.9,0.6,2.94,,,15,150,17,,0.7,460,0.8,94,k.A.,4.9,,
Sandwich (Baguette) mit Halbhartkäse,,,6.7,20.1,7.6,179,2.8,1.9,2.3,,,1.4,1.1,1.6,17,,71,0.06,0.07,0.4,0.19,0.08,,14.5,0.19,8,0.1,2.25,,,17,150,110,,0.8,440,0.7,110,k.A.,2.9,,
Sandwich (Baguette) mit Mozzarella,,,6.0,20.1,6.2,163,1.9,1.7,2.2,,,1.4,1.0,1.6,12,,57,0.07,0.06,0.42,0.16,0.08,,14.8,0.18,8,0.1,2.24,,,14,140,50,,0.7,410,0.7,81,k.A.,1.7,,
Sandwich (Baguette) mit Rohschinken,,,8.8,18.7,5.7,165,1.3,1.9,2.1,,,1.3,1.4,1.5,19,,37,0.22,0.07,2.31,0.43,0.16,,12.8,0.09,8.9,0.1,2.08,,,17,240,13,,0.8,540,0.9,89,k.A.,1.6,,
Sandwich (Baguette) mit Salami,,,5.8,18.3,6.5,158,1.7,2.2,2.1,,,1.8,1.2,1.7,14,,31,0.14,0.05,1.11,0.24,0.1,,15.5,0.12,9.4,0.2,1.93,,,14,180,14,,0.6,490,0.7,60,k.A.,1.3,,
Sandwich (Baguette) mit Schinken,,,6.3,17.3,3.7,131,0.7,1.1,1.7,,,1.8,1.2,1.6,12,,29,0.19,0.06,1.31,0.24,0.13,,14.6,0.03,16.3,0,1.84,,,16,200,15,,0.6,460,0.6,88,k.A.,1.7,,
Sandwich (Baguette) mit Trockenfleisch,,,7.2,18.3,3.9,141,0.7,1.1,1.8,,,1.8,1.2,1.7,14,,31,0.07,0.05,1.37,0.26,0.11,,15.2,0.17,7.7,0,1.93,,,16,210,14,,1,500,1,73,k.A.,1.2,,
Sandwich (Baguette) mit Weichkäse,,,6.3,21.4,7.6,183,2.6,1.9,2.4,,,1.2,1.3,1.7,17,,59,0.07,0.08,0.44,0.23,0.08,,18.9,0.2,6.6,0.1,2.42,,,16,150,65,,0.7,520,0.7,82,k.A.,3.2,,
Sandwich (Ruchbrot) mit Aufschnitt,,,5.5,15.2,7.1,151,1.9,2.6,2.1,,,1.8,0.8,1.9,14,,33,0.13,0.06,0.98,0.25,0.09,,18.4,0.16,11.8,0.1,1.81,,,19,160,17,,0.7,330,0.7,83,k.A.,1.8,,
Sandwich (Ruchbrot) mit Fleischkäse,,,8.2,21.9,9.5,210,2.3,3.3,3.2,,,1.1,1.1,2.2,70,,33,0.17,0.09,1.08,0.55,0.09,,23,0.23,9.9,0.6,2.9,,,23,160,22,,1,450,1.1,130,k.A.,5,,
